File 0, Channel(s) [1, 2, 3, 4], stats ['chisq', 'P2P_raw', 'P2P_base', 'P2P_fit', 'time_raw', 'time_base', 'time_fit']
0.35	30.4	28.8	27.5	59.3	60.5	61.2	0.41	37.8	35.8	36.0	61.6	61.8	62.2	0.42	23.6	20.9	19.6	76.5	77.6	76.3	0.00	0.0	0.0	0.0	0.0	0.0	0.0	
0.42	26.6	24.9	23.9	60.5	60.7	60.3	0.51	21.6	19.6	17.3	62.2	62.4	62.4	0.49	10.1	8.3	6.7	77.9	78.3	76.4	0.72	22.3	17.9	17.1	89.2	89.6	88.7	
0.30	40.3	38.7	38.2	51.3	51.3	53.3	0.44	20.3	18.8	16.8	56.9	57.9	57.4	0.43	10.6	8.1	6.8	69.8	70.0	68.0	0.51	14.0	10.7	9.1	79.0	79.2	78.7	
1.93	21.8	20.3	19.2	51.0	51.0	50.5	2.14	28.1	26.3	25.4	49.6	50.4	50.3	1.42	22.7	20.5	17.9	122.8	122.8	67.9	1.71	28.2	23.4	15.5	122.2	122.8	79.3	
0.29	25.7	24.1	24.1	59.2	59.4	59.8	0.32	24.3	22.6	20.8	57.6	57.6	58.1	0.40	9.7	7.9	6.6	71.5	71.7	70.5	0.53	15.1	12.7	11.9	83.0	85.5	82.7	
0.34	24.4	22.5	20.8	59.2	59.2	59.5	0.38	66.5	64.0	66.2	62.5	62.5	62.9	0.50	20.1	18.1	17.3	75.5	75.5	80.3	0.75	30.0	25.1	23.4	84.8	87.3	86.7	
0.26	28.6	27.3	26.3	59.5	59.5	60.7	0.40	32.1	30.5	30.2	61.4	61.4	62.8	0.43	20.5	18.1	18.4	79.0	79.2	78.5	0.56	23.0	19.4	17.4	86.6	87.0	86.4	
0.29	30.7	29.4	30.2	57.4	57.4	58.1	0.36	22.1	20.1	19.2	59.1	59.8	59.9	0.00	0.0	0.0	0.0	0.0	0.0	0.0	0.86	15.6	10.2	9.4	88.5	92.0	89.0	
0.49	21.8	20.3	19.4	54.6	54.7	56.1	0.40	27.1	25.3	25.3	55.7	55.7	56.3	0.45	7.0	4.4	3.5	71.2	71.3	71.3	0.54	9.6	7.0	5.9	79.4	80.7	78.7	
0.36	36.8	34.9	29.7	60.8	60.8	61.4	0.33	34.3	32.8	25.0	63.6	63.6	61.9	0.46	32.5	30.3	17.1	89.1	89.3	84.9	0.52	29.0	25.8	13.4	89.3	89.7	85.8	
0.31	30.1	28.7	26.9	62.8	63.0	62.7	0.31	28.2	26.7	26.9	63.3	63.3	64.4	0.76	14.1	10.8	10.0	76.2	84.7	80.2	1.71	33.4	27.9	27.5	90.8	92.7	92.1	
0.38	30.7	29.0	27.4	62.0	62.2	62.4	0.32	49.4	47.9	49.4	63.2	63.2	64.1	1.35	15.4	13.0	11.2	79.0	79.2	78.7	0.63	21.0	18.1	16.4	89.9	90.1	89.5	
0.26	29.6	28.2	26.8	47.0	47.0	47.7	0.30	17.8	16.3	15.9	46.4	46.6	47.1	1.82	7.0	4.3	1.4	64.2	64.4	95.5	0.59	17.0	13.3	12.0	79.4	79.6	79.1	
0.33	30.9	29.6	29.5	61.7	61.9	62.7	0.34	29.2	27.2	27.2	61.9	61.9	60.9	0.00	0.0	0.0	0.0	0.0	0.0	0.0	0.58	21.4	17.8	16.6	83.6	84.0	84.4	
1.67	33.4	31.8	30.7	56.5	56.7	56.9	1.46	27.2	25.8	18.6	94.2	94.2	59.8	1.11	18.5	15.3	3.9	94.2	94.2	82.6	1.42	29.7	26.5	14.3	90.9	92.6	84.8	
0.29	36.4	35.2	32.5	54.3	54.3	54.4	0.33	19.1	17.7	17.6	53.9	54.3	55.3	0.47	13.8	11.5	9.3	69.1	77.5	71.7	0.76	20.2	14.6	11.8	84.2	99.8	84.4	
